cliente;RespCampanha;TempoDesdeUltCompra;TempoRel;VlMedio;Pct_Vestuario;RegValorCli;RendaMensal
368;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
571;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
774;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
977;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
1180;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
1383;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
1586;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
1789;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
1992;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
2195;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
2398;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
2601;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
2804;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
3007;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
3210;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
3413;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
3616;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
3819;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
4022;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
4225;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
4428;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
4631;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
4834;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
5037;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
5240;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
5443;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
5646;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
5849;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
6052;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
6255;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
6458;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
6661;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
6864;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
7067;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
7270;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
7473;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
7676;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
7879;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
8082;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
8285;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
8488;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
8691;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
8894;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
9097;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
9300;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
9503;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
9706;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
9909;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
10112;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
10315;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
10518;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
10721;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
10924;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
11127;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
11330;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
11533;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
11736;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
11939;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
12142;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
12345;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
12548;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
12751;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
12954;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
13157;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
13360;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
13563;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
13766;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
13969;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
14172;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
14375;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
14578;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
14781;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
14984;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
15187;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
15390;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
15593;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
15796;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
15999;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
16202;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
16405;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
16608;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
16811;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
17014;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
17217;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
17420;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
17623;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
17826;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
18029;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
18232;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
18435;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
18638;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
18841;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
19044;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
19247;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
19450;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
19653;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
19856;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
20059;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
20262;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
20465;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
20668;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
20871;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
21074;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
21277;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
21480;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
21683;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
21886;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
22089;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
22292;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
22495;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
22698;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
22901;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
23104;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
23307;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
23510;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
23713;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
23916;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
24119;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
24322;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
24525;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
24728;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
24931;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
25134;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
25337;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
25540;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
25743;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
25946;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;III;2-R$1519 a R$3000
48;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
251;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
454;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
657;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
860;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
1063;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
1266;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
1469;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
1672;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
1875;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
2078;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
2281;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
2484;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
2687;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
2890;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
3093;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
3296;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
3499;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
3702;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
3905;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
4108;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
4311;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
4514;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
4717;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
4920;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
5123;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
5326;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
5529;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
5732;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
5935;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
6138;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
6341;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
6544;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
6747;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
6950;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
7153;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
7356;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
7559;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
7762;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
7965;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
8168;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
8371;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
8574;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
8777;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
8980;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
9183;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
9386;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
9589;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
9792;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
9995;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
10198;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
10401;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
10604;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
10807;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
11010;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
11213;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
11416;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
11619;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
11822;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
12025;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
12228;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
12431;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
12634;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
12837;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
13040;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
13243;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
13446;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
13649;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
13852;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
14055;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
14258;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
14461;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
14664;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
14867;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
15070;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
15273;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
15476;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
15679;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
15882;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
16085;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
16288;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
16491;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
16694;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
16897;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
17100;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
17303;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
17506;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
17709;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
17912;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
18115;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
18318;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
18521;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
18724;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
18927;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
19130;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
19333;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
19536;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
19739;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
19942;1;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
20145;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
20348;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
20551;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
20754;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
20957;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
21160;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
21363;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
21566;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
21769;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
21972;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
22175;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
22378;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
22581;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
22784;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
22987;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
23190;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
23393;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
23596;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
23799;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
24002;0;3-45 a 60 dias;2-1 a 3 anos;1-Até R$120;1-Até 10%;II;1-Até  R1518
